game_id,date,team,player,pts,reb,ast,pm3,min,oreb,dreb,stl,blk,tov,fgm,fga,ftm,fta,pf,plus_minus
0022500179,2025-11-05,SAS,Victor Wembanyama,19,8,3,0,32.68333333333333,2,6,1,1,5,5,14,9,11,6,-2
0022500178,2025-11-05,DEN,Aaron Gordon,24,6,1,1,30.833333333333332,1,5,1,0,3,9,16,5,6,1,8
0022500171,2025-11-05,PHI,Quentin Grimes,27,3,3,1,31.973333333333333,1,2,0,0,4,9,15,8,9,4,4
0022500172,2025-11-05,DET,Ausar Thompson,18,7,4,0,31.001666666666665,3,4,1,1,2,7,12,4,6,3,22
0022500178,2025-11-05,DEN,Christian Braun,11,8,7,0,35.3,4,4,2,1,0,5,14,1,1,2,14
0022500177,2025-11-05,NOP,Trey Murphy III,11,9,5,1,38.15,3,6,2,1,3,3,12,4,4,2,1
0022500178,2025-11-05,DEN,Jamal Murray,14,8,3,1,33.611666666666665,2,6,2,1,2,4,15,5,5,2,6
0022500179,2025-11-05,LAL,Marcus Smart,17,5,5,1,33.56666666666667,2,3,1,1,3,3,10,10,10,5,3
0022500173,2025-11-05,IND,Ben Sheppard,18,4,3,3,34.96666666666667,0,4,1,1,1,7,13,1,1,3,5
0022500171,2025-11-05,PHI,Kelly Oubre Jr.,19,3,2,4,37.965,1,2,2,0,1,7,16,1,2,4,-5
0022500177,2025-11-05,DAL,Daniel Gafford,15,8,0,0,24.726666666666667,4,4,2,2,2,6,8,3,3,3,8
0022500171,2025-11-05,PHI,Trendon Watford,16,3,6,2,23.051666666666666,1,2,2,0,2,5,9,4,4,3,6
0022500181,2025-11-05,SAC,DeMar DeRozan,25,2,2,0,35.718333333333334,0,2,1,0,1,8,20,9,9,1,1
0022500175,2025-11-05,NYK,Josh Hart,18,5,4,4,27.483333333333334,0,5,0,0,1,7,12,0,0,1,12
0022500178,2025-11-05,MIA,Norman Powell,23,2,0,4,30.5,0,2,1,0,3,5,15,9,9,0,-5
0022500176,2025-11-05,HOU,Tari Eason,16,5,1,4,31.716666666666665,1,4,1,1,0,5,13,2,2,3,5
0022500180,2025-11-05,OKC,Ajay Mitchell,21,4,3,0,31.481666666666666,0,4,1,0,5,7,11,7,7,3,-3
0022500178,2025-11-05,MIA,Jaime Jaquez Jr.,21,3,2,1,26.391666666666666,0,3,1,0,1,9,14,2,2,2,-5
0022500175,2025-11-05,MIN,Anthony Edwards,15,2,5,3,28.756666666666668,2,0,2,0,3,5,13,2,3,0,-25
0022500173,2025-11-05,BKN,Tyrese Martin,16,5,2,4,27.45,0,5,1,0,1,6,11,0,2,0,10
0022500181,2025-11-05,SAC,Malik Monk,21,4,2,2,25.273333333333333,1,3,0,0,2,6,12,7,8,2,2
0022500173,2025-11-05,IND,Aaron Nesmith,15,7,2,3,32.15,5,2,1,0,3,6,17,0,1,2,-6
0022500180,2025-11-05,OKC,Isaiah Hartenstein,10,11,3,0,31.166666666666668,4,7,2,0,4,3,4,4,5,3,-3
0022500176,2025-11-05,MEM,Jaren Jackson Jr.,9,6,1,0,29.333333333333332,1,5,1,5,0,2,6,5,6,4,-20
0022500173,2025-11-05,IND,Jeremiah Robinson-Earl,8,15,2,1,23.498333333333335,7,8,1,0,0,3,9,1,1,1,-9
0022500176,2025-11-05,MEM,Santi Aldama,16,4,1,1,26.283333333333335,1,3,2,1,0,5,12,5,6,0,-7
0022500175,2025-11-05,NYK,Mikal Bridges,13,1,5,3,33.11666666666667,0,1,1,2,1,5,12,0,0,3,13
0022500172,2025-11-05,UTA,Keyonte George,19,2,6,1,34.86666666666667,0,2,0,0,2,6,18,6,7,0,-11
0022500180,2025-11-05,POR,Toumani Camara,16,5,2,3,37.251666666666665,2,3,0,1,3,6,9,1,2,6,-12
0022500176,2025-11-05,MEM,Cam Spencer,19,2,2,5,19.476666666666667,0,2,0,0,0,5,10,4,4,1,-6
0022500175,2025-11-05,NYK,Mitchell Robinson,8,10,1,0,16.2,9,1,1,3,1,4,5,0,1,1,7
0022500173,2025-11-05,BKN,Terance Mann,15,1,6,1,35.11666666666667,0,1,2,0,1,5,12,4,4,3,15
0022500174,2025-11-05,BOS,Payton Pritchard,18,2,5,2,23.916666666666668,1,1,0,0,2,7,12,2,2,2,36
0022500179,2025-11-05,SAS,Harrison Barnes,14,6,3,4,27.883333333333333,1,5,0,0,0,4,6,2,2,6,0
0022500172,2025-11-05,DET,Ronald Holland II,9,6,4,1,27.953333333333333,1,5,2,1,0,4,7,0,0,2,-3
0022500171,2025-11-05,CLE,Jaylon Tyson,10,5,3,2,28.696666666666665,2,3,2,1,0,4,7,0,0,3,12
0022500177,2025-11-05,NOP,Derik Queen,11,7,2,0,25.866666666666667,1,6,3,0,3,3,8,5,7,3,-3
0022500176,2025-11-05,HOU,Josh Okogie,13,3,3,3,23.533333333333335,1,2,2,0,0,5,9,0,0,3,13
0022500177,2025-11-05,NOP,Jose Alvarado,13,8,2,3,22.583333333333332,1,7,0,0,1,4,8,2,2,1,12
0022500173,2025-11-05,IND,Jay Huff,16,2,0,4,17.701666666666668,0,2,0,2,1,5,10,2,2,4,7
0022500174,2025-11-05,BOS,Anfernee Simons,18,0,2,4,29.833333333333332,0,0,1,0,1,7,16,0,0,4,6
0022500179,2025-11-05,SAS,Julian Champagnie,14,7,0,3,33.11666666666667,2,5,1,0,4,5,14,1,4,3,-1
0022500180,2025-11-05,OKC,Cason Wallace,5,8,5,1,36.166666666666664,4,4,3,0,3,2,4,0,0,5,5
0022500177,2025-11-05,NOP,Herbert Jones,12,5,2,0,35.0,2,3,2,1,2,6,10,0,1,2,10
0022500176,2025-11-05,HOU,Kevin Durant,11,4,5,1,34.45,1,3,1,1,2,5,18,0,0,1,20
0022500172,2025-11-05,DET,Isaiah Stewart,10,6,1,2,31.45,0,6,0,3,1,4,9,0,0,1,12
0022500175,2025-11-05,NYK,Miles McBride,14,3,4,2,21.34,2,1,1,0,0,6,10,0,0,1,26
0022500178,2025-11-05,DEN,Tim Hardaway Jr.,18,3,0,4,24.421666666666667,1,2,0,0,1,7,12,0,0,2,-1
0022500176,2025-11-05,MEM,Cedric Coward,7,9,4,0,28.7,1,8,2,0,1,2,10,3,4,0,-4
0022500180,2025-11-05,POR,Donovan Clingan,7,8,0,1,25.131666666666668,2,6,2,2,1,2,7,2,2,3,1
0022500181,2025-11-05,SAC,Drew Eubanks,12,6,0,0,32.163333333333334,1,5,1,2,3,5,6,2,4,3,2
0022500179,2025-11-05,SAS,Devin Vassell,15,3,4,2,37.083333333333336,0,3,0,0,0,5,14,3,4,3,2
0022500177,2025-11-05,NOP,Jeremiah Fears,13,5,3,1,25.416666666666668,1,4,1,0,3,5,15,2,2,3,-10
0022500176,2025-11-05,HOU,Jabari Smith Jr.,16,4,2,2,35.516666666666666,0,4,0,0,3,6,8,2,2,5,22
0022500173,2025-11-05,BKN,Noah Clowney,17,4,1,2,29.633333333333333,0,4,0,0,3,6,9,3,4,3,8
0022500178,2025-11-05,MIA,Davion Mitchell,10,3,9,1,31.316666666666666,0,3,0,0,3,4,6,1,2,3,-1
0022500181,2025-11-05,SAC,Nique Clifford,12,3,3,3,32.88166666666667,0,3,1,0,1,4,8,1,2,2,1
0022500177,2025-11-05,DAL,Klay Thompson,11,4,3,3,21.411666666666665,0,4,1,0,3,4,7,0,0,0,4
0022500175,2025-11-05,MIN,Jaden McDaniels,13,4,3,3,31.628333333333334,1,3,0,0,3,4,10,2,2,4,-7
0022500174,2025-11-05,WAS,Justin Champagnie,12,6,0,2,19.05,3,3,1,0,1,4,4,2,3,2,-9
0022500176,2025-11-05,MEM,Jock Landale,11,3,1,3,20.533333333333335,1,2,1,1,2,4,7,0,0,3,-9
0022500180,2025-11-05,OKC,Jaylin Williams,3,9,4,1,20.861666666666668,1,8,0,2,0,1,5,0,0,1,-10
0022500179,2025-11-05,SAS,Jeremy Sochan,16,2,0,1,22.57,1,1,1,0,0,6,7,3,4,6,-6
0022500179,2025-11-05,LAL,Rui Hachimura,15,2,0,2,34.77166666666667,0,2,1,0,0,5,9,3,6,2,6
0022500176,2025-11-05,MEM,Vince Williams Jr.,10,4,3,2,15.183333333333334,0,4,1,0,2,3,5,2,2,3,1
0022500173,2025-11-05,IND,Jarace Walker,6,6,6,0,32.18333333333333,0,6,0,1,1,3,11,0,0,2,-9
0022500174,2025-11-05,BOS,Jordan Walsh,7,7,1,1,23.85,2,5,2,0,0,3,4,0,0,4,27
0022500174,2025-11-05,WAS,Marvin Bagley III,11,5,2,0,12.716666666666667,2,3,0,1,2,5,6,1,1,2,-1
0022500176,2025-11-05,HOU,Reed Sheppard,12,1,1,2,16.81833333333333,0,1,2,0,0,5,7,0,1,1,-3
0022500177,2025-11-05,DAL,Max Christie,12,3,1,2,27.466666666666665,1,2,1,0,0,5,12,0,0,1,-3
0022500178,2025-11-05,DEN,Peyton Watson,2,10,3,0,17.705,2,8,0,2,2,0,4,2,2,1,2
0022500177,2025-11-05,DAL,Naji Marshall,7,5,5,0,25.865,0,5,1,0,1,2,5,3,4,3,-10
0022500177,2025-11-05,DAL,Brandon Williams,10,1,3,1,18.716666666666665,0,1,2,0,1,4,9,1,2,2,6
0022500180,2025-11-05,OKC,Isaiah Joe,14,0,2,3,25.658333333333335,0,0,0,0,2,4,12,3,4,1,3
0022500178,2025-11-05,MIA,Dru Smith,5,2,2,1,16.683333333333334,1,1,3,1,0,2,6,0,0,0,-9
0022500177,2025-11-05,NOP,Kevon Looney,8,6,2,0,14.983333333333333,4,2,0,1,0,4,8,0,0,1,-1
0022500176,2025-11-05,HOU,Clint Capela,6,10,2,0,16.016666666666666,4,6,0,0,0,2,2,2,2,2,-2
0022500173,2025-11-05,IND,Isaiah Jackson,8,7,1,0,20.433333333333334,1,6,1,0,2,4,6,0,0,4,-9
0022500180,2025-11-05,POR,Duop Reath,12,0,2,4,20.216666666666665,0,0,0,0,0,4,5,0,0,0,21
0022500171,2025-11-05,CLE,Sam Merrill,14,0,0,4,26.801666666666666,0,0,0,0,1,4,6,2,2,4,1
0022500177,2025-11-05,NOP,Jordan Hawkins,9,2,1,1,19.866666666666667,1,1,2,0,0,4,13,0,0,1,0
0022500172,2025-11-05,DET,Caris LeVert,10,2,1,2,19.466666666666665,0,2,1,0,3,3,8,2,4,2,-3
0022500179,2025-11-05,SAS,Keldon Johnson,12,1,1,0,24.066666666666666,0,1,1,0,1,4,4,4,4,4,0
0022500171,2025-11-05,CLE,Larry Nance Jr.,7,5,1,1,15.083333333333334,3,2,1,0,1,3,6,0,0,5,-6
0022500175,2025-11-05,MIN,Mike Conley,8,0,6,2,18.316666666666666,0,0,0,0,1,2,2,2,2,0,-4
0022500175,2025-11-05,MIN,Rudy Gobert,7,9,0,0,28.198333333333334,3,6,0,0,2,3,3,1,2,2,-8
0022500179,2025-11-05,LAL,Jake LaRavia,8,6,1,1,37.51833333333333,1,5,0,0,2,3,9,1,2,5,-5
0022500177,2025-11-05,DAL,D'Angelo Russell,9,0,3,2,20.7,0,0,0,1,2,3,10,1,1,3,-11
0022500171,2025-11-05,CLE,Darius Garland,8,2,4,2,26.083333333333332,1,1,0,0,3,3,11,0,0,3,5
0022500180,2025-11-05,OKC,Ousmane Dieng,4,6,1,0,19.938333333333333,2,4,0,2,0,1,6,2,2,2,1
0022500173,2025-11-05,BKN,Day'Ron Sharpe,5,7,3,0,14.433333333333334,2,5,0,0,0,1,5,3,4,0,13
0022500171,2025-11-05,PHI,VJ Edgecombe,7,4,4,0,37.21666666666667,3,1,0,0,1,3,14,1,2,1,-10
0022500176,2025-11-05,MEM,Kentavious Caldwell-Pope,4,3,2,0,23.933333333333334,2,1,2,1,3,1,8,2,4,3,-19
0022500181,2025-11-05,GSW,Buddy Hield,9,1,2,1,13.816666666666666,0,1,1,0,1,3,5,2,2,3,-13
0022500174,2025-11-05,WAS,Bub Carrington,3,5,6,1,30.633333333333333,0,5,0,0,3,1,2,0,0,1,-30
0022500175,2025-11-05,MIN,Naz Reid,5,6,1,1,21.183333333333334,1,5,0,1,2,2,7,0,0,2,-19
0022500178,2025-11-05,DEN,Bruce Brown,5,3,2,1,27.633333333333333,2,1,2,0,3,2,7,0,0,3,3
0022500178,2025-11-05,MIA,Simone Fontecchio,5,2,2,1,15.608333333333333,2,0,1,1,1,2,7,0,0,1,-2
0022500179,2025-11-05,LAL,Jaxson Hayes,9,4,1,0,14.886666666666667,2,2,0,0,0,3,4,3,5,1,1
0022500172,2025-11-05,UTA,Ace Bailey,9,4,1,0,19.18166666666667,3,1,0,0,1,3,6,3,4,5,-15
0022500171,2025-11-05,PHI,Justin Edwards,8,3,1,2,16.385,1,2,0,0,0,3,6,0,0,5,-13
0022500178,2025-11-05,DEN,Cameron Johnson,9,2,1,2,23.033333333333335,1,1,0,0,0,3,10,1,2,3,8
0022500174,2025-11-05,WAS,Kyshawn George,9,2,3,0,28.483333333333334,0,2,0,0,3,3,9,3,5,5,-18
0022500172,2025-11-05,DET,Duncan Robinson,9,2,0,3,28.368333333333332,0,2,0,0,2,3,7,0,2,3,8
0022500181,2025-11-05,GSW,Quinten Post,0,4,1,0,15.655,0,4,2,2,0,0,5,0,0,2,4
0022500171,2025-11-05,CLE,Lonzo Ball,0,1,8,0,22.735,0,1,1,1,1,0,3,0,0,3,3
0022500181,2025-11-05,GSW,Al Horford,0,7,2,0,26.508333333333333,1,6,2,0,1,0,8,0,0,2,-3
0022500181,2025-11-05,SAC,Maxime Raynaud,6,3,0,0,15.1,1,2,1,1,1,1,3,4,4,1,1
0022500173,2025-11-05,IND,Taelon Peter,3,3,4,1,16.483333333333334,1,2,0,1,1,1,4,0,0,0,-5
0022500175,2025-11-05,MIN,Rob Dillingham,6,0,4,1,11.866666666666667,0,0,1,0,1,2,7,1,1,1,-6
0022500173,2025-11-05,BKN,Ziaire Williams,3,3,2,1,24.433333333333334,2,1,0,2,2,1,8,0,0,2,-2
0022500174,2025-11-05,WAS,Malaki Branham,10,3,0,0,16.7,1,2,0,0,0,3,5,4,4,0,-9
0022500176,2025-11-05,MEM,Jaylen Wells,8,3,1,1,19.606666666666666,1,2,0,0,1,3,3,1,2,0,-8
0022500172,2025-11-05,UTA,Walter Clayton Jr.,6,0,6,1,15.2,0,0,0,0,4,2,4,1,1,3,3
0022500178,2025-11-05,MIA,Pelle Larsson,6,3,3,0,23.5,0,3,0,0,1,1,4,4,4,1,-8
0022500172,2025-11-05,UTA,Kyle Filipowski,4,4,2,0,20.105,2,2,0,1,2,1,5,2,2,0,-10
0022500171,2025-11-05,PHI,Adem Bona,4,4,0,0,18.3,2,2,2,0,3,1,3,2,5,2,-16
0022500178,2025-11-05,DEN,Jonas Valančiūnas,6,6,0,0,10.883333333333333,3,3,0,0,2,1,5,4,4,1,-8
0022500174,2025-11-05,WAS,Corey Kispert,8,2,1,1,12.716666666666667,0,2,0,0,1,3,5,1,2,0,-1
0022500178,2025-11-05,MIA,Nikola Jović,5,3,3,1,19.566666666666666,0,3,0,0,3,1,6,2,2,2,-8
0022500173,2025-11-05,BKN,Egor Dëmin,0,3,2,0,13.4,0,3,2,1,0,0,6,0,0,0,-2
0022500179,2025-11-05,SAS,Kelly Olynyk,4,4,3,0,9.288333333333334,2,2,0,0,1,2,2,0,0,3,1
0022500181,2025-11-05,GSW,Gary Payton II,3,2,3,1,11.386666666666667,0,2,1,0,1,1,1,0,0,1,-12
0022500176,2025-11-05,MEM,Charles Bassey,4,5,1,0,15.333333333333334,2,3,0,0,0,2,5,0,1,2,0
0022500175,2025-11-05,NYK,Jordan Clarkson,7,0,0,1,15.716666666666667,0,0,1,0,1,3,6,0,0,2,2
0022500174,2025-11-05,WAS,Tre Johnson,7,1,1,1,24.166666666666668,0,1,0,0,3,2,5,2,2,3,-15
0022500172,2025-11-05,UTA,Kevin Love,3,3,3,0,13.915,1,2,0,0,0,0,3,3,4,2,-10
0022500174,2025-11-05,BOS,Sam Hauser,3,2,3,1,22.333333333333332,1,1,0,0,0,1,8,0,0,1,3
0022500181,2025-11-05,SAC,Precious Achiuwa,4,3,0,0,9.283333333333333,1,2,0,1,1,2,2,0,0,0,5
0022500174,2025-11-05,BOS,Hugo González,5,2,1,1,16.65,0,2,0,0,0,2,4,0,0,1,0
0022500173,2025-11-05,BKN,Jalen Wilson,6,1,0,2,20.983333333333334,0,1,0,0,0,2,4,0,0,2,1
0022500179,2025-11-05,SAS,Lindy Waters III,6,1,0,2,13.533333333333333,0,1,0,0,0,2,2,0,0,1,-9
0022500181,2025-11-05,SAC,Keon Ellis,0,2,2,0,17.063333333333333,0,2,2,0,1,0,1,0,0,4,5
0022500174,2025-11-05,WAS,CJ McCollum,3,1,4,0,17.55,0,1,0,0,0,1,10,1,1,3,-9
0022500173,2025-11-05,IND,Cody Martin,2,4,0,0,7.7,0,4,1,0,0,1,3,0,0,1,2
0022500172,2025-11-05,DET,Javonte Green,3,4,1,0,22.946666666666665,1,3,0,0,0,0,3,3,4,3,-1
0022500179,2025-11-05,LAL,Jarred Vanderbilt,5,0,2,1,17.213333333333335,0,0,0,0,0,2,3,0,0,4,-2
0022500181,2025-11-05,GSW,Pat Spencer,6,1,1,0,16.966666666666665,0,1,0,0,2,3,7,0,0,2,-19
0022500174,2025-11-05,BOS,Luka Garza,2,2,1,0,7.1,2,0,1,0,0,0,2,2,2,2,-3
0022500173,2025-11-05,IND,Tony Bradley,4,2,1,0,13.616666666666667,2,0,0,0,0,1,3,2,2,1,-6
0022500174,2025-11-05,WAS,Tristan Vukcevic,5,1,1,0,6.283333333333333,0,1,0,0,0,2,3,1,1,0,-2
0022500172,2025-11-05,UTA,Taylor Hendricks,0,7,0,0,17.648333333333333,2,5,0,0,1,0,3,0,0,0,10
0022500175,2025-11-05,MIN,Jaylen Clark,3,1,0,1,12.783333333333333,0,1,1,0,0,1,2,0,0,1,-12
0022500174,2025-11-05,WAS,Will Riley,4,2,1,0,12.0,0,2,0,0,1,2,3,0,0,0,-7
0022500175,2025-11-05,NYK,Guerschon Yabusele,5,1,0,1,8.616666666666667,0,1,0,0,0,2,3,0,0,2,1
0022500171,2025-11-05,CLE,Craig Porter Jr.,0,2,4,0,18.06,0,2,0,0,1,0,4,0,0,1,4
0022500174,2025-11-05,WAS,Cam Whitmore,2,0,0,0,7.95,0,0,1,1,1,1,3,0,0,0,-8
0022500174,2025-11-05,WAS,Bilal Coulibaly,1,2,3,0,16.466666666666665,1,1,0,0,2,0,5,1,2,2,-8
0022500179,2025-11-05,LAL,Dalton Knecht,3,1,1,1,15.628333333333334,0,1,0,0,1,1,4,0,0,3,-6
0022500171,2025-11-05,PHI,Jabari Walker,0,3,0,0,8.316666666666666,1,2,1,0,0,0,0,0,0,0,-17
0022500181,2025-11-05,GSW,Trayce Jackson-Davis,2,0,1,0,9.033333333333333,0,0,1,0,0,1,2,0,0,1,-2
0022500175,2025-11-05,MIN,Leonard Miller,2,1,0,0,3.3,0,1,1,0,0,1,2,0,0,0,-1
0022500176,2025-11-05,MEM,PJ Hall,2,2,1,0,1.9833333333333334,2,0,0,0,0,0,1,2,2,0,3
0022500180,2025-11-05,POR,Kris Murray,0,3,2,0,17.533333333333335,0,3,0,0,1,0,2,0,0,5,0
0022500175,2025-11-05,NYK,Ariel Hukporti,4,1,0,0,2.433333333333333,1,0,0,0,0,2,2,0,0,0,1
0022500175,2025-11-05,NYK,Landry Shamet,3,1,0,1,11.55,0,1,0,0,0,1,1,0,0,0,5
0022500172,2025-11-05,UTA,Elijah Harkless,3,1,0,1,10.461666666666666,0,1,0,0,0,1,1,0,0,1,-9
0022500174,2025-11-05,WAS,AJ Johnson,1,2,1,0,6.283333333333333,1,1,0,0,0,0,0,1,2,0,-2
0022500177,2025-11-05,NOP,Karlo Matković,2,2,0,0,10.266666666666667,0,2,0,0,0,1,2,0,0,2,1
0022500178,2025-11-05,MIA,Keshad Johnson,0,2,0,0,9.35,0,2,1,0,1,0,4,0,0,2,-1
0022500180,2025-11-05,OKC,Branden Carlson,0,1,0,0,8.245,0,1,0,1,0,0,4,0,0,2,-13
0022500180,2025-11-05,POR,Sidy Cissoko,0,3,0,0,7.916666666666667,1,2,0,0,0,0,1,0,0,2,4
0022500177,2025-11-05,NOP,Micah Peavy,0,3,0,0,18.30666666666667,0,3,0,0,0,0,1,0,0,3,1
0022500180,2025-11-05,POR,Robert Williams III,0,3,0,0,3.76,0,3,0,0,0,0,2,0,0,0,-9
0022500178,2025-11-05,MIA,Bam Adebayo,2,1,0,0,8.2,0,1,0,0,0,1,5,0,0,1,4
0022500175,2025-11-05,NYK,Mohamed Diawara,2,1,0,0,2.433333333333333,0,1,0,0,0,1,1,0,0,0,1
0022500175,2025-11-05,NYK,Tyler Kolek,0,1,2,0,3.3,0,1,0,0,1,0,2,0,0,0,1
0022500179,2025-11-05,LAL,Bronny James,2,1,0,0,5.166666666666667,0,1,0,0,0,1,3,0,0,2,-1
0022500175,2025-11-05,MIN,Bones Hyland,0,0,2,0,3.3,0,0,0,0,0,0,0,0,0,0,-1
0022500181,2025-11-05,SAC,Devin Carter,0,1,1,0,4.816666666666666,0,1,0,0,0,0,1,0,0,0,1
0022500175,2025-11-05,NYK,Pacôme Dadiet,0,1,1,0,2.433333333333333,0,1,0,0,0,0,0,0,0,1,1
0022500176,2025-11-05,MEM,Javon Small,2,0,0,0,1.9833333333333334,0,0,0,0,0,1,2,0,0,0,3
0022500175,2025-11-05,MIN,Joan Beringer,2,0,0,0,3.3,0,0,0,0,0,1,1,0,0,0,-1
0022500176,2025-11-05,HOU,Jae'Sean Tate,2,0,0,0,2.4266666666666667,0,0,0,0,0,1,2,0,0,0,-3
0022500172,2025-11-05,DET,Paul Reed,2,0,0,0,7.266666666666667,0,0,0,0,1,1,2,0,0,3,-6
0022500179,2025-11-05,LAL,Nick Smith Jr.,2,0,0,0,6.516666666666667,0,0,0,0,2,1,1,0,0,0,9
0022500173,2025-11-05,BKN,Cam Thomas,0,0,1,0,5.583333333333333,0,0,0,0,0,0,2,0,0,0,4
0022500175,2025-11-05,MIN,Joe Ingles,0,0,1,0,3.3,0,0,0,0,0,0,0,0,0,0,-1
0022500171,2025-11-05,CLE,Dean Wade,0,0,1,0,0.6333333333333333,0,0,0,0,0,0,0,0,0,0,-3
0022500176,2025-11-05,HOU,Aaron Holiday,0,0,1,0,1.9833333333333334,0,0,0,0,0,0,0,0,0,1,-3
0022500177,2025-11-05,DAL,Jaden Hardy,0,1,0,0,10.14,0,1,0,0,0,0,4,0,0,0,5
0022500176,2025-11-05,MEM,Olivier-Maxence Prosper,0,1,0,0,1.9833333333333334,0,1,0,0,0,0,0,0,0,0,3
0022500177,2025-11-05,DAL,Dwight Powell,0,1,0,0,10.123333333333333,1,0,0,0,0,0,1,0,0,2,-1
0022500181,2025-11-05,GSW,Gui Santos,0,1,0,0,6.983333333333333,0,1,0,0,0,0,2,0,0,1,-2
0022500176,2025-11-05,HOU,Jeff Green,0,1,0,0,1.9833333333333334,1,0,0,0,0,0,1,0,0,0,-3
0022500177,2025-11-05,DAL,Caleb Martin,0,1,0,0,4.233333333333333,1,0,0,0,0,0,1,0,0,0,-7
0022500176,2025-11-05,MEM,GG Jackson,0,0,0,0,1.9833333333333334,0,0,0,0,0,0,1,0,0,0,3
0022500172,2025-11-05,UTA,Brice Sensabaugh,0,0,0,0,0.11666666666666667,0,0,0,0,0,0,0,0,0,0,2
0022500174,2025-11-05,BOS,Baylor Scheierman,0,0,0,0,3.716666666666667,0,0,0,0,0,0,1,0,0,1,2
0022500177,2025-11-05,DAL,Moussa Cisse,0,0,0,0,3.5166666666666666,0,0,0,0,0,0,0,0,0,0,0
0022500171,2025-11-05,CLE,Nae'Qwan Tomlin,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0
0022500171,2025-11-05,CLE,Tyrese Proctor,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0
0022500171,2025-11-05,PHI,Johni Broome,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0
0022500180,2025-11-05,OKC,Brooks Barnhizer,0,0,0,0,1.5166666666666666,0,0,0,0,0,0,0,0,0,0,-3
0022500176,2025-11-05,HOU,JD Davison,0,0,0,0,1.9833333333333334,0,0,0,0,0,0,1,0,0,1,-3
0022500173,2025-11-05,IND,RayJ Dennis,0,0,0,0,5.2,0,0,0,0,0,0,2,0,0,0,-5
0022500171,2025-11-05,CLE,Thomas Bryant,0,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,0
0022500171,2025-11-05,PHI,Hunter Sallis,0,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,0
0022500179,2025-11-05,SAS,Jordan McLaughlin,0,0,0,0,2.55,0,0,0,0,2,0,0,0,0,0,-2
0022500167,2025-11-04,PHI,Tyrese Maxey,39,5,5,6,39.263333333333335,0,5,1,3,4,14,26,5,5,2,3
0022500167,2025-11-04,CHI,Josh Giddey,29,15,12,2,37.4,3,12,1,0,5,10,19,7,8,3,8
0022500170,2025-11-04,OKC,Shai Gilgeous-Alexander,30,4,12,4,29.05,0,4,0,3,2,9,14,8,9,2,2
0022500169,2025-11-04,PHX,Devin Booker,38,3,4,1,39.403333333333336,1,2,1,0,5,13,24,11,11,1,8
0022500165,2025-11-04,TOR,Scottie Barnes,23,3,6,3,27.5,1,2,4,2,1,9,16,2,2,2,24
0022500165,2025-11-04,TOR,RJ Barrett,23,8,4,4,31.1,0,8,1,2,1,6,12,7,12,1,6
0022500170,2025-11-04,LAC,James Harden,25,6,6,5,30.1,0,6,1,0,2,7,17,6,6,2,2
0022500169,2025-11-04,GSW,Stephen Curry,28,4,3,5,33.53333333333333,1,3,1,1,2,9,23,5,5,3,7
0022500166,2025-11-04,ORL,Paolo Banchero,22,11,8,0,36.85,1,10,1,0,3,6,16,10,12,4,2
0022500167,2025-11-04,PHI,Joel Embiid,20,6,2,1,25.55,2,4,3,4,3,7,21,5,6,2,1
0022500169,2025-11-04,PHX,Mark Williams,16,16,4,0,27.35,9,7,1,0,2,6,12,4,5,1,1
0022500168,2025-11-04,CHA,Miles Bridges,22,8,3,3,37.03333333333333,2,6,1,0,1,7,19,5,7,2,0
0022500169,2025-11-04,GSW,Moses Moody,24,5,2,5,33.9,1,4,1,0,1,7,11,5,6,2,15
0022500168,2025-11-04,CHA,Kon Knueppel,20,12,2,3,32.35666666666667,1,11,0,0,2,7,16,3,3,3,7
0022500168,2025-11-04,NOP,Trey Murphy III,21,3,3,5,37.233333333333334,1,2,1,1,1,7,16,2,2,0,3
0022500168,2025-11-04,NOP,Derik Queen,12,8,7,0,17.966666666666665,3,5,4,0,3,5,7,2,3,3,13
0022500165,2025-11-04,MIL,Giannis Antetokounmpo,22,8,3,0,23.716666666666665,3,5,0,1,1,9,14,4,6,3,-8
0022500166,2025-11-04,ATL,Dyson Daniels,18,6,6,1,35.25,1,5,2,0,3,8,9,1,2,1,25
0022500169,2025-11-04,PHX,Grayson Allen,16,4,5,4,35.108333333333334,0,4,3,0,1,6,15,0,0,4,-20
0022500168,2025-11-04,NOP,Jose Alvarado,18,3,6,4,30.55,1,2,2,0,1,7,11,0,0,1,21
0022500167,2025-11-04,CHI,Nikola Vučević,19,10,0,1,31.066666666666666,3,7,1,1,1,8,14,2,2,1,8
0022500169,2025-11-04,GSW,Quinten Post,14,7,3,4,27.166666666666668,1,6,1,2,1,5,7,0,0,2,16
0022500166,2025-11-04,ORL,Tristan da Silva,20,4,2,4,25.333333333333332,2,2,2,0,3,8,11,0,0,2,0
0022500168,2025-11-04,CHA,Ryan Kalkbrenner,10,11,2,0,30.15,6,5,1,4,2,4,4,2,2,4,8
0022500167,2025-11-04,PHI,VJ Edgecombe,12,11,4,2,37.71666666666667,5,6,2,0,2,4,12,2,2,3,-5
