game_id,date,team,player,pts,reb,ast,pm3
0022301182,2024-04-12,NOP,Dyson Daniels,6,8,7,1
0022301175,2024-04-12,BKN,Nic Claxton,9,12,3,0
0022301182,2024-04-12,NOP,Herbert Jones,13,5,4,2
0022301176,2024-04-12,MIA,Kevin Love,14,8,2,2
0022301175,2024-04-12,BKN,Lonnie Walker IV,15,4,2,3
0022301184,2024-04-12,LAC,Amir Coffey,16,6,1,3
0022301174,2024-04-12,IND,Pascal Siakam,19,6,1,2
0022301178,2024-04-12,MIN,Naz Reid,19,3,2,2
0022301176,2024-04-12,MIA,Tyler Herro,17,3,5,3
0022301182,2024-04-12,GSW,Draymond Green,0,12,11,0
0022301173,2024-04-12,BOS,Jaden Springer,11,6,4,0
0022301175,2024-04-12,NYK,Mitchell Robinson,15,8,0,0
0022301178,2024-04-12,MIN,Karl-Anthony Towns,11,5,8,1
0022301185,2024-04-12,SAC,Keon Ellis,17,3,1,2
0022301183,2024-04-12,HOU,Cam Whitmore,11,5,4,3
0022301172,2024-04-12,WAS,Tristan Vukcevic,19,1,1,2
0022301176,2024-04-12,TOR,Immanuel Quickley,15,4,5,3
0022301181,2024-04-12,DET,James Wiseman,10,10,2,0
0022301185,2024-04-12,SAC,Harrison Barnes,12,6,3,1
0022301176,2024-04-12,MIA,Jimmy Butler III,14,3,7,2
0022301178,2024-04-12,MIN,Anthony Edwards,14,4,4,0
0022301173,2024-04-12,BOS,Sam Hauser,16,4,2,4
0022301174,2024-04-12,CLE,Darius Garland,16,2,4,4
0022301182,2024-04-12,GSW,Trayce Jackson-Davis,10,11,2,0
0022301184,2024-04-12,LAC,Daniel Theis,14,7,0,0
0022301184,2024-04-12,UTA,Darius Bazley,12,5,1,1
0022301176,2024-04-12,TOR,Kelly Olynyk,8,11,6,0
0022301179,2024-04-12,MIL,Brook Lopez,18,2,1,2
0022301172,2024-04-12,WAS,Johnny Davis,15,2,2,4
0022301174,2024-04-12,CLE,Max Strus,7,5,9,1
0022301174,2024-04-12,IND,Obi Toppin,10,2,6,0
0022301182,2024-04-12,GSW,Chris Paul,9,4,6,1
0022301180,2024-04-12,DEN,Aaron Gordon,13,4,4,1
0022301179,2024-04-12,OKC,Luguentz Dort,11,1,3,3
0022301177,2024-04-12,LAL,Rui Hachimura,14,5,1,2
0022301176,2024-04-12,TOR,Bruce Brown,14,4,4,2
0022301179,2024-04-12,MIL,Malik Beasley,17,2,2,3
0022301181,2024-04-12,DET,Malachi Flynn,10,0,5,0
0022301180,2024-04-12,DEN,Christian Braun,11,3,3,2
0022301175,2024-04-12,NYK,OG Anunoby,15,1,0,3
0022301180,2024-04-12,SAS,Julian Champagnie,14,5,2,2
0022301178,2024-04-12,ATL,Bogdan Bogdanović,17,2,2,2
0022301173,2024-04-12,CHA,Nick Smith Jr.,15,3,2,3
0022301173,2024-04-12,BOS,Oshae Brissett,8,11,1,0
0022301183,2024-04-12,HOU,Jabari Smith Jr.,8,5,4,1
0022301181,2024-04-12,DET,Jared Rhoden,11,4,0,1
0022301183,2024-04-12,HOU,Aaron Holiday,18,2,2,0
0022301174,2024-04-12,IND,Jalen Smith,11,6,0,1
0022301181,2024-04-12,DET,Evan Fournier,13,4,2,1
0022301180,2024-04-12,SAS,Devonte' Graham,11,4,5,2
0022301182,2024-04-12,GSW,Andrew Wiggins,18,4,0,0
0022301177,2024-04-12,LAL,D'Angelo Russell,4,3,10,0
0022301173,2024-04-12,BOS,JD Davison,7,4,7,1
0022301174,2024-04-12,CLE,Evan Mobley,12,5,2,0
0022301175,2024-04-12,BKN,Jalen Wilson,11,7,0,1
0022301184,2024-04-12,UTA,Luka Samanic,11,6,2,0
0022301174,2024-04-12,IND,Aaron Nesmith,15,6,0,0
0022301174,2024-04-12,CLE,Georges Niang,9,5,0,3
0022301178,2024-04-12,ATL,Dejounte Murray,12,5,4,0
0022301178,2024-04-12,ATL,Bruno Fernando,14,5,2,0
0022301177,2024-04-12,LAL,Austin Reaves,13,0,1,3
0022301184,2024-04-12,LAC,Kobe Brown,7,4,2,1
0022301183,2024-04-12,POR,Kris Murray,10,7,2,1
0022301172,2024-04-12,CHI,Henri Drell,9,2,1,2
0022301178,2024-04-12,MIN,Nickeil Alexander-Walker,12,1,1,2
0022301184,2024-04-12,UTA,Johnny Juzang,12,0,2,2
0022301178,2024-04-12,MIN,Jaden McDaniels,11,3,1,3
0022301178,2024-04-12,ATL,De'Andre Hunter,15,2,1,2
0022301184,2024-04-12,UTA,Brice Sensabaugh,9,3,1,0
0022301173,2024-04-12,CHA,Marques Bolden,6,5,2,0
0022301176,2024-04-12,MIA,Delon Wright,7,2,5,1
0022301171,2024-04-12,ORL,Jonathan Isaac,5,9,1,0
0022301183,2024-04-12,POR,Duop Reath,10,4,0,1
0022301184,2024-04-12,UTA,Keyonte George,14,1,2,2
0022301179,2024-04-12,MIL,Patrick Beverley,6,3,7,0
0022301179,2024-04-12,OKC,Gordon Hayward,6,6,2,0
0022301181,2024-04-12,DAL,Dwight Powell,4,10,4,0
0022301173,2024-04-12,CHA,Aleksej Pokusevski,8,5,1,2
0022301184,2024-04-12,LAC,Paul George,10,1,1,2
0022301179,2024-04-12,OKC,Jaylin Williams,10,2,2,2
0022301180,2024-04-12,DEN,Michael Porter Jr.,14,3,0,1
0022301184,2024-04-12,LAC,Brandon Boston,10,5,1,0
0022301181,2024-04-12,DET,Taj Gibson,8,5,2,0
0022301181,2024-04-12,DET,Troy Brown Jr.,6,5,2,0
0022301181,2024-04-12,DET,Jaden Ivey,7,1,5,0
0022301184,2024-04-12,UTA,Omer Yurtseven,4,10,3,0
0022301180,2024-04-12,DEN,Peyton Watson,6,7,0,0
0022301179,2024-04-12,MIL,Bobby Portis,4,8,3,0
0022301174,2024-04-12,IND,Andrew Nembhard,10,2,5,0
0022301183,2024-04-12,POR,Moses Brown,8,9,0,0
0022301181,2024-04-12,DAL,Maxi Kleber,6,3,2,2
0022301184,2024-04-12,UTA,Talen Horton-Tucker,12,1,4,0
0022301183,2024-04-12,HOU,Dillon Brooks,9,5,0,1
0022301175,2024-04-12,BKN,Noah Clowney,9,5,2,1
0022301179,2024-04-12,MIL,Danilo Gallinari,11,4,0,0
0022301173,2024-04-12,CHA,Davis Bertans,9,0,1,3
0022301177,2024-04-12,LAL,Taurean Prince,9,4,1,3
0022301181,2024-04-12,DAL,P.J. Washington,9,3,1,1
0022301182,2024-04-12,GSW,Brandin Podziemski,5,7,1,1
0022301182,2024-04-12,NOP,Jonas Valančiūnas,10,5,1,0
0022301180,2024-04-12,DEN,Reggie Jackson,6,1,4,0
0022301171,2024-04-12,PHI,Nicolas Batum,5,4,1,1
0022301176,2024-04-12,TOR,Ochai Agbaji,7,1,2,1
0022301183,2024-04-12,HOU,Jeff Green,7,3,4,1
0022301179,2024-04-12,OKC,Cason Wallace,6,1,2,2
0022301180,2024-04-12,DEN,Justin Holiday,8,1,2,2
0022301173,2024-04-12,BOS,Jordan Walsh,8,3,0,2
0022301183,2024-04-12,POR,Jabari Walker,9,5,0,1
0022301173,2024-04-12,BOS,Svi Mykhailiuk,8,3,0,2
0022301171,2024-04-12,ORL,Markelle Fultz,4,2,4,0
0022301183,2024-04-12,POR,Rayan Rupert,4,2,5,1
0022301184,2024-04-12,LAC,Ivica Zubac,10,2,0,0
0022301184,2024-04-12,UTA,Taylor Hendricks,7,5,1,1
0022301182,2024-04-12,GSW,Moses Moody,9,3,1,1
0022301176,2024-04-12,MIA,Haywood Highsmith,9,1,1,1
0022301175,2024-04-12,NYK,Bojan Bogdanovic,9,0,1,2
0022301173,2024-04-12,CHA,Leaky Black,4,3,0,0
0022301176,2024-04-12,MIA,Caleb Martin,3,4,3,1
0022301171,2024-04-12,ORL,Goga Bitadze,5,2,0,0
0022301175,2024-04-12,NYK,Alec Burks,5,1,4,1
0022301177,2024-04-12,MEM,Trey Jemison III,6,5,0,0
0022301179,2024-04-12,MIL,MarJon Beauchamp,7,2,1,1
0022301185,2024-04-12,PHX,Royce O'Neale,6,3,2,2
0022301181,2024-04-12,DAL,Tim Hardaway Jr.,8,2,2,1
0022301173,2024-04-12,CHA,Bryce McGowens,8,2,1,0
0022301171,2024-04-12,PHI,Kyle Lowry,7,3,2,1
0022301184,2024-04-12,UTA,Jason Preston,2,6,2,0
0022301174,2024-04-12,CLE,Isaac Okoro,7,1,0,0
0022301171,2024-04-12,PHI,Paul Reed,6,3,1,0
0022301175,2024-04-12,BKN,Mikal Bridges,5,0,4,1
0022301182,2024-04-12,NOP,Jose Alvarado,4,3,2,1
0022301179,2024-04-12,OKC,Kenrich Williams,5,3,1,1
0022301179,2024-04-12,MIL,Pat Connaughton,8,1,2,1
0022301173,2024-04-12,BOS,Drew Peterson,8,0,0,2
0022301173,2024-04-12,CHA,JT Thor,6,4,0,2
0022301173,2024-04-12,CHA,Brandon Miller,9,2,0,1
0022301184,2024-04-12,LAC,Xavier Moon,2,3,4,0
0022301180,2024-04-12,SAS,Sidy Cissoko,8,3,0,0
0022301179,2024-04-12,MIL,Chris Livingston,6,5,0,0
0022301183,2024-04-12,POR,Deandre Ayton,6,2,1,0
0022301181,2024-04-12,DAL,Daniel Gafford,6,2,1,0
0022301176,2024-04-12,TOR,Gradey Dick,8,1,0,2
0022301179,2024-04-12,OKC,Lindy Waters III,6,1,2,2
0022301171,2024-04-12,PHI,Buddy Hield,6,3,0,2
0022301178,2024-04-12,ATL,Mouhamed Gueye,2,5,1,0
0022301173,2024-04-12,BOS,Xavier Tillman,2,3,1,0
0022301171,2024-04-12,PHI,De'Anthony Melton,3,1,1,1
0022301182,2024-04-12,GSW,Kevon Looney,6,2,0,0
0022301180,2024-04-12,DEN,Kentavious Caldwell-Pope,5,1,1,1
0022301181,2024-04-12,DAL,A.J. Lawson,2,6,2,0
0022301179,2024-04-12,MIL,Jae Crowder,3,5,1,1
0022301172,2024-04-12,WAS,Eugene Omoruyi,7,0,0,1
0022301176,2024-04-12,TOR,Gary Trent Jr.,7,1,1,1
0022301173,2024-04-12,CHA,Vasilije Micic,5,1,3,1
0022301185,2024-04-12,PHX,Eric Gordon,2,0,3,0
0022301171,2024-04-12,ORL,Joe Ingles,2,1,6,0
0022301175,2024-04-12,NYK,Jericho Sims,2,4,1,0
0022301184,2024-04-12,LAC,James Harden,4,0,5,0
0022301179,2024-04-12,MIL,Ryan Rollins,3,0,1,1
0022301178,2024-04-12,MIN,Jordan McLaughlin,4,1,2,0
0022301177,2024-04-12,MEM,Timmy Allen,2,6,1,0
0022301173,2024-04-12,CHA,Miles Bridges,4,3,2,0
0022301185,2024-04-12,PHX,Drew Eubanks,2,7,0,0
0022301184,2024-04-12,LAC,Mason Plumlee,3,4,2,0
0022301175,2024-04-12,NYK,Precious Achiuwa,5,3,0,1
0022301178,2024-04-12,ATL,Kobe Bufkin,6,3,0,0
0022301181,2024-04-12,DAL,Josh Green,4,3,0,0
0022301178,2024-04-12,ATL,AJ Griffin,3,4,1,1
0022301172,2024-04-12,CHI,Onuralp Bitim,6,2,0,1
0022301172,2024-04-12,WAS,Justin Champagnie,2,4,0,0
0022301183,2024-04-12,POR,Justin Minaya,2,4,2,0
0022301177,2024-04-12,MEM,Jack White,0,4,0,0
0022301171,2024-04-12,ORL,Gary Harris,3,0,0,1
0022301177,2024-04-12,LAL,Gabe Vincent,5,1,1,1
0022301174,2024-04-12,IND,Ben Sheppard,3,3,1,1
0022301178,2024-04-12,ATL,Vít Krejčí,5,0,2,1
0022301175,2024-04-12,BKN,Jacob Gilyard,0,3,2,0
0022301179,2024-04-12,MIL,TyTy Washington Jr.,2,1,2,0
0022301184,2024-04-12,LAC,P.J. Tucker,0,5,0,0
0022301172,2024-04-12,WAS,Anthony Gill,4,0,1,0
0022301178,2024-04-12,MIN,Kyle Anderson,0,0,1,0
0022301180,2024-04-12,SAS,Blake Wesley,2,1,4,0
0022301179,2024-04-12,MIL,Thanasis Antetokounmpo,4,0,1,0
0022301176,2024-04-12,TOR,Garrett Temple,5,2,0,0
0022301181,2024-04-12,DAL,Derrick Jones Jr.,3,1,3,0
0022301184,2024-04-12,LAC,Terance Mann,5,1,0,1
0022301176,2024-04-12,TOR,Javon Freeman-Liberty,4,1,2,0
0022301171,2024-04-12,ORL,Cole Anthony,7,0,0,0
0022301185,2024-04-12,SAC,Trey Lyles,3,2,1,1
0022301173,2024-04-12,CHA,Amari Bailey,5,2,0,0
0022301177,2024-04-12,LAL,Jaxson Hayes,2,2,0,0
0022301181,2024-04-12,DAL,Markieff Morris,2,2,0,0
0022301184,2024-04-12,LAC,Norman Powell,4,1,1,0
0022301179,2024-04-12,OKC,Isaiah Joe,0,2,3,0
0022301185,2024-04-12,SAC,Davion Mitchell,2,0,3,0
0022301185,2024-04-12,SAC,Alex Len,2,0,3,0
0022301177,2024-04-12,MEM,Zavier Simpson,2,1,2,0
0022301177,2024-04-12,LAL,Spencer Dinwiddie,3,1,1,0
0022301171,2024-04-12,PHI,Cameron Payne,3,0,1,1
0022301182,2024-04-12,NOP,Jeremiah Robinson-Earl,3,1,0,1
0022301181,2024-04-12,DAL,Brandon Williams,4,1,0,0
0022301181,2024-04-12,DAL,Danté Exum,0,2,2,0
0022301171,2024-04-12,ORL,Wendell Carter Jr.,4,0,0,0
0022301176,2024-04-12,TOR,Malik Williams,0,4,0,0
0022301184,2024-04-12,LAC,Russell Westbrook,4,0,0,0
0022301178,2024-04-12,ATL,Garrison Mathews,0,1,0,0
0022301172,2024-04-12,CHI,Andrew Funk,0,0,0,0
0022301180,2024-04-12,DEN,Zeke Nnaji,0,1,1,0
0022301178,2024-04-12,MIN,Monte Morris,0,2,0,0
0022301180,2024-04-12,SAS,David Duke Jr.,2,0,0,0
0022301179,2024-04-12,MIL,Andre Jackson Jr.,0,2,0,0
0022301183,2024-04-12,HOU,Reggie Bullock Jr.,0,0,1,0
0022301176,2024-04-12,MIA,Jamal Cain,0,1,0,0
0022301179,2024-04-12,OKC,Olivier Sarr,0,1,0,0
0022301171,2024-04-12,PHI,Terquavion Smith,0,0,1,0
0022301176,2024-04-12,TOR,Jordan Nwora,0,1,0,0
0022301181,2024-04-12,DAL,Alex Fudge,0,1,0,0
0022301174,2024-04-12,IND,Doug McDermott,0,0,0,0
0022301171,2024-04-12,PHI,Mo Bamba,0,0,0,0
0022301176,2024-04-12,MIA,Orlando Robinson,0,0,0,0
0022301176,2024-04-12,MIA,Cole Swider,0,0,0,0
0022301171,2024-04-12,PHI,Ricky Council IV,0,0,0,0
0022301171,2024-04-12,PHI,Jeff Dowtin Jr.,0,0,0,0
0022301176,2024-04-12,MIA,Alondes Williams,0,0,0,0
0022301179,2024-04-12,OKC,Ousmane Dieng,0,0,0,0
0022301179,2024-04-12,OKC,Mike Muscala,0,0,0,0
0022301168,2024-04-11,HOU,Fred VanVleet,42,7,7,9
0022301166,2024-04-11,CHI,DeMar DeRozan,39,4,7,4
0022301170,2024-04-11,NOP,CJ McCollum,31,4,7,9
0022301170,2024-04-11,SAC,De'Aaron Fox,33,5,8,3
0022301167,2024-04-11,NYK,Jalen Brunson,39,2,4,6
0022301166,2024-04-11,CHI,Nikola Vučević,27,11,4,2
0022301170,2024-04-11,NOP,Zion Williamson,31,4,6,0
0022301169,2024-04-11,GSW,Stephen Curry,22,7,8,5
0022301169,2024-04-11,POR,Deandre Ayton,25,11,1,0
0022301170,2024-04-11,NOP,Trey Murphy III,27,5,4,6
0022301167,2024-04-11,NYK,Josh Hart,16,16,5,1
0022301169,2024-04-11,POR,Scoot Henderson,18,3,12,2
0022301169,2024-04-11,POR,Jabari Walker,17,16,1,2
0022301167,2024-04-11,NYK,Isaiah Hartenstein,11,13,6,0
0022301170,2024-04-11,SAC,Domantas Sabonis,18,10,4,0
0022301167,2024-04-11,BOS,Jayson Tatum,18,4,7,1
0022301168,2024-04-11,UTA,Kenneth Lofton Jr.,14,9,5,2
0022301170,2024-04-11,SAC,Harrison Barnes,22,5,4,2
0022301168,2024-04-11,UTA,Keyonte George,20,4,5,2
0022301166,2024-04-11,DET,Marcus Sasser,20,0,5,4
0022301166,2024-04-11,DET,Jalen Duren,20,11,3,0
0022301168,2024-04-11,HOU,Cam Whitmore,18,4,4,4
0022301170,2024-04-11,SAC,Keegan Murray,19,5,1,5
0022301168,2024-04-11,HOU,Amen Thompson,15,10,4,0
0022301168,2024-04-11,UTA,Luka Samanic,22,6,2,1
0022301169,2024-04-11,GSW,Trayce Jackson-Davis,10,8,4,0
0022301169,2024-04-11,GSW,Kevon Looney,9,11,0,0
0022301168,2024-04-11,UTA,Talen Horton-Tucker,16,5,5,2
0022301166,2024-04-11,CHI,Coby White,18,3,5,4
0022301170,2024-04-11,NOP,Jose Alvarado,14,6,6,4
0022301167,2024-04-11,NYK,Donte DiVincenzo,17,4,4,3
0022301168,2024-04-11,UTA,Brice Sensabaugh,17,6,3,4
0022301169,2024-04-11,GSW,Andrew Wiggins,15,5,1,3
0022301167,2024-04-11,BOS,Kristaps Porziņģis,14,8,1,2
0022301166,2024-04-11,DET,Chimezie Metu,15,8,3,3
0022301169,2024-04-11,GSW,Jonathan Kuminga,19,6,1,1
0022301166,2024-04-11,DET,Jaden Ivey,16,2,6,3
0022301170,2024-04-11,NOP,Jonas Valančiūnas,13,10,3,0
0022301167,2024-04-11,BOS,Payton Pritchard,16,4,6,2
0022301166,2024-04-11,CHI,Alex Caruso,8,4,10,1
0022301167,2024-04-11,BOS,Sam Hauser,15,4,3,3
0022301166,2024-04-11,CHI,Javonte Green,11,8,0,0
0022301169,2024-04-11,POR,Kris Murray,14,4,2,1
0022301167,2024-04-11,NYK,OG Anunoby,12,5,1,2
0022301167,2024-04-11,BOS,Jaylen Brown,15,2,1,1
0022301168,2024-04-11,UTA,Taylor Hendricks,5,4,4,1
0022301170,2024-04-11,SAC,Davion Mitchell,13,2,5,2
0022301168,2024-04-11,HOU,Jeff Green,13,6,0,3
0022301168,2024-04-11,UTA,Darius Bazley,8,7,2,0
0022301169,2024-04-11,GSW,Chris Paul,8,3,4,2
0022301170,2024-04-11,NOP,Dyson Daniels,10,4,1,2
0022301167,2024-04-11,NYK,Bojan Bogdanovic,14,3,0,2
0022301167,2024-04-11,BOS,Jrue Holiday,7,5,1,1
0022301166,2024-04-11,CHI,Dalen Terry,12,2,0,2
0022301168,2024-04-11,HOU,Jabari Smith Jr.,7,3,2,1
0022301168,2024-04-11,HOU,Dillon Brooks,8,4,1,0
0022301168,2024-04-11,HOU,Jock Landale,9,1,2,1
0022301167,2024-04-11,BOS,Al Horford,6,2,1,2
0022301170,2024-04-11,NOP,Herbert Jones,5,5,6,1
0022301166,2024-04-11,DET,Jared Rhoden,8,4,1,2
0022301168,2024-04-11,UTA,Johnny Juzang,10,2,1,2
0022301166,2024-04-11,CHI,Jevon Carter,5,1,1,1
0022301169,2024-04-11,GSW,Brandin Podziemski,9,3,4,0
0022301169,2024-04-11,POR,Duop Reath,8,5,0,1
0022301167,2024-04-11,BOS,Svi Mykhailiuk,9,2,2,3
0022301166,2024-04-11,DET,Malachi Flynn,12,2,1,1
0022301168,2024-04-11,UTA,Omer Yurtseven,10,5,0,0
0022301169,2024-04-11,POR,Ashton Hagans,5,2,4,1
0022301166,2024-04-11,DET,Troy Brown Jr.,4,4,3,0
0022301169,2024-04-11,POR,Justin Minaya,3,4,2,1
0022301169,2024-04-11,GSW,Moses Moody,8,2,1,1
0022301167,2024-04-11,NYK,Mitchell Robinson,5,4,0,0
0022301170,2024-04-11,SAC,Trey Lyles,6,1,2,2
0022301168,2024-04-11,HOU,Aaron Holiday,6,2,1,2
0022301167,2024-04-11,BOS,Derrick White,2,2,2,0
0022301166,2024-04-11,DET,James Wiseman,2,6,2,0
0022301166,2024-04-11,CHI,Adama Sanogo,4,6,0,0
0022301167,2024-04-11,NYK,Precious Achiuwa,2,5,0,0
0022301167,2024-04-11,BOS,Jaden Springer,3,1,0,1
0022301166,2024-04-11,DET,Evan Fournier,5,1,3,0
0022301167,2024-04-11,NYK,Miles McBride,2,0,4,0
0022301166,2024-04-11,CHI,Torrey Craig,3,2,1,0
0022301170,2024-04-11,SAC,Sasha Vezenkov,5,2,0,1
0022301170,2024-04-11,SAC,Keon Ellis,5,1,0,1
0022301167,2024-04-11,BOS,Luke Kornet,2,2,0,0
0022301169,2024-04-11,POR,Rayan Rupert,2,4,0,0
0022301168,2024-04-11,HOU,Jalen Green,3,1,1,1
0022301170,2024-04-11,NOP,Cody Zeller,2,1,2,0
0022301169,2024-04-11,GSW,Dario Šarić,0,1,1,0
0022301170,2024-04-11,SAC,Alex Len,2,1,1,0
0022301166,2024-04-11,DET,Buddy Boeheim,3,0,0,1
0022301168,2024-04-11,HOU,Reggie Bullock Jr.,0,1,0,0
0022301167,2024-04-11,BOS,Xavier Tillman,2,0,1,0
0022301168,2024-04-11,UTA,Micah Potter,2,1,0,0
0022301170,2024-04-11,NOP,Naji Marshall,2,1,0,0
0022301166,2024-04-11,CHI,Andrew Funk,0,0,0,0
0022301170,2024-04-11,SAC,Chris Duarte,0,0,1,0
0022301166,2024-04-11,CHI,Henri Drell,0,1,0,0
0022301170,2024-04-11,SAC,Kessler Edwards,0,0,0,0
0022301170,2024-04-11,SAC,Jalen Slawson,0,0,0,0
0022301166,2024-04-11,CHI,Onuralp Bitim,0,0,0,0
0022301170,2024-04-11,NOP,Jeremiah Robinson-Earl,0,0,0,0
0022301170,2024-04-11,SAC,Colby Jones,0,0,0,0
0022301164,2024-04-10,DEN,Nikola Jokić,41,11,7,2
0022301165,2024-04-10,LAC,Bones Hyland,37,4,9,6
0022301160,2024-04-10,TOR,Immanuel Quickley,32,7,9,4
0022301162,2024-04-10,MIL,Bobby Portis,30,9,3,2
0022301158,2024-04-10,CLE,Donovan Mitchell,29,4,8,5
0022301158,2024-04-10,MEM,Jake LaRavia,32,7,1,8
0022301161,2024-04-10,DAL,Luka Dončić,29,9,9,4
0022301165,2024-04-10,PHX,Devin Booker,37,1,4,5
0022301162,2024-04-10,MIL,Damian Lillard,29,6,9,3
0022301165,2024-04-10,PHX,Kevin Durant,24,9,3,2
0022301160,2024-04-10,BKN,Dennis Schröder,21,7,9,2
0022301163,2024-04-10,OKC,Josh Giddey,20,12,7,1
0022301158,2024-04-10,CLE,Evan Mobley,12,12,1,2
0022301159,2024-04-10,CHA,Tre Mann,16,3,7,1
0022301161,2024-04-10,DAL,Kyrie Irving,25,3,4,5
0022301165,2024-04-10,LAC,Brandon Boston,23,7,2,2
0022301160,2024-04-10,BKN,Nic Claxton,14,11,4,0
0022301165,2024-04-10,PHX,Bradley Beal,26,5,4,4
0022301165,2024-04-10,PHX,Royce O'Neale,15,7,5,3
0022301163,2024-04-10,OKC,Shai Gilgeous-Alexander,26,6,5,1
0022301158,2024-04-10,CLE,Jarrett Allen,16,10,5,0
0022301164,2024-04-10,MIN,Rudy Gobert,13,15,3,0
0022301158,2024-04-10,MEM,Lamar Stevens,16,6,3,2
0022301163,2024-04-10,SAS,Zach Collins,20,7,2,2
0022301159,2024-04-10,CHA,Brandon Miller,27,3,2,5
0022301161,2024-04-10,MIA,Tyler Herro,21,7,6,2
0022301162,2024-04-10,ORL,Cole Anthony,23,4,4,3
0022301163,2024-04-10,SAS,Tre Jones,13,6,7,1
0022301162,2024-04-10,ORL,Paolo Banchero,20,6,6,1
0022301158,2024-04-10,CLE,Darius Garland,16,6,9,2
0022301159,2024-04-10,ATL,Bogdan Bogdanović,19,1,8,5
0022301165,2024-04-10,PHX,Jusuf Nurkić,3,19,10,0
0022301160,2024-04-10,BKN,Noah Clowney,10,7,1,0
0022301158,2024-04-10,MEM,GG Jackson,22,2,2,2
0022301158,2024-04-10,MEM,Scotty Pippen Jr.,18,4,6,2
0022301164,2024-04-10,DEN,Jamal Murray,20,4,6,4
0022301160,2024-04-10,BKN,Cam Thomas,23,4,0,5
0022301160,2024-04-10,TOR,Gradey Dick,24,4,0,6
0022301159,2024-04-10,ATL,Trae Young,14,4,11,2
0022301164,2024-04-10,MIN,Anthony Edwards,25,2,4,2
0022301162,2024-04-10,MIL,Patrick Beverley,13,8,6,3
0022301159,2024-04-10,ATL,Vít Krejčí,19,4,2,3
0022301164,2024-04-10,MIN,Mike Conley,19,4,2,5
0022301161,2024-04-10,MIA,Kevin Love,16,11,0,4
0022301159,2024-04-10,CHA,Grant Williams,16,6,5,2
0022301165,2024-04-10,LAC,Mason Plumlee,12,12,4,0
0022301161,2024-04-10,MIA,Caleb Martin,14,4,6,2
0022301164,2024-04-10,DEN,Michael Porter Jr.,18,8,2,2
0022301161,2024-04-10,DAL,Daniel Gafford,12,5,3,0
0022301162,2024-04-10,MIL,Brook Lopez,10,4,4,2
0022301161,2024-04-10,DAL,P.J. Washington,12,6,2,2
0022301158,2024-04-10,CLE,Caris LeVert,18,2,2,2
0022301163,2024-04-10,OKC,Jalen Williams,10,7,2,0
0022301164,2024-04-10,MIN,Naz Reid,13,6,2,0
0022301160,2024-04-10,TOR,Malik Williams,7,14,1,1
0022301158,2024-04-10,MEM,Trey Jemison III,4,9,3,0
0022301159,2024-04-10,CHA,Miles Bridges,18,3,3,2
0022301163,2024-04-10,OKC,Jaylin Williams,8,8,3,2
0022301162,2024-04-10,ORL,Jalen Suggs,18,3,0,2
0022301161,2024-04-10,MIA,Jimmy Butler III,12,4,3,2
0022301164,2024-04-10,DEN,Peyton Watson,3,4,4,0
0022301161,2024-04-10,DAL,Derrick Jones Jr.,12,2,0,1
0022301159,2024-04-10,ATL,Clint Capela,15,6,0,0
0022301163,2024-04-10,SAS,Sidy Cissoko,14,5,3,1
0022301165,2024-04-10,LAC,Amir Coffey,11,5,1,2
0022301159,2024-04-10,CHA,Aleksej Pokusevski,10,6,1,2
0022301162,2024-04-10,MIL,Jae Crowder,14,4,1,2
0022301163,2024-04-10,OKC,Gordon Hayward,18,1,0,2
0022301164,2024-04-10,DEN,Aaron Gordon,5,5,9,0
0022301160,2024-04-10,TOR,Jordan Nwora,11,4,2,2
0022301160,2024-04-10,TOR,Javon Freeman-Liberty,12,4,1,2
0022301163,2024-04-10,OKC,Chet Holmgren,9,6,2,1
0022301165,2024-04-10,LAC,P.J. Tucker,10,5,1,2
0022301160,2024-04-10,BKN,Cameron Johnson,13,3,1,1
0022301163,2024-04-10,SAS,RaiQuan Gray,13,0,2,3
0022301159,2024-04-10,ATL,Dylan Windler,12,3,1,4
0022301163,2024-04-10,SAS,David Duke Jr.,6,7,4,0
0022301160,2024-04-10,BKN,Day'Ron Sharpe,6,8,1,0
0022301158,2024-04-10,CLE,Max Strus,8,6,1,2
0022301159,2024-04-10,ATL,Garrison Mathews,10,3,4,2
0022301160,2024-04-10,BKN,Mikal Bridges,11,3,2,3
0022301160,2024-04-10,BKN,Trendon Watford,6,7,5,0
0022301159,2024-04-10,ATL,Mouhamed Gueye,3,7,3,1
0022301158,2024-04-10,MEM,Zavier Simpson,4,8,4,0
0022301164,2024-04-10,DEN,Christian Braun,8,5,1,0
0022301160,2024-04-10,TOR,Garrett Temple,3,6,4,1
0022301163,2024-04-10,OKC,Aaron Wiggins,7,2,3,2
0022301164,2024-04-10,MIN,Jaden McDaniels,9,2,3,1
0022301159,2024-04-10,ATL,Kobe Bufkin,11,2,1,1
0022301163,2024-04-10,OKC,Isaiah Joe,8,3,0,2
0022301160,2024-04-10,TOR,Mouhamadou Gueye,3,4,1,0
0022301164,2024-04-10,DEN,Kentavious Caldwell-Pope,9,3,1,1
0022301163,2024-04-10,OKC,Cason Wallace,0,4,3,0
0022301161,2024-04-10,MIA,Nikola Jović,6,5,4,0
0022301159,2024-04-10,ATL,Trent Forrest,6,2,5,0
0022301165,2024-04-10,PHX,Eric Gordon,11,0,0,2
0022301162,2024-04-10,MIL,Malik Beasley,8,5,0,2
